55.5919,13.01719
55.5901949743775,13.03354675544786
55.59030375865555,13.033616494871797
55.59021728908923,13.033660939662555
55.590072131885556,13.033525468013474
55.5901827164887,13.033687044396293
55.58999741841057,13.033352174469638
55.59003053034795,13.033323279885513
55.59013534376065,13.033590789073752
55.59017132281767,13.033613709573984
55.590207219215515,13.033760746537874
55.590309715981896,13.033764055153387
55.59017162000794,13.03399750783128
55.59029732216145,13.033910477147478
55.5904928883786,13.033683294691649
55.5906484504466,13.033862560800362
55.590360942765706,13.03405612317805
55.590334210038,13.034309162143632
55.59047603067527,13.034142470718033
55.590474720062346,13.034145818171288
55.590557971964664,13.034152869650441
55.59072261744887,13.034397590882385
55.59060682318315,13.034597184010266
55.59050520944882,13.034863763783916
55.59068646371763,13.034274752845612
55.59061188091281,13.034798597162006
55.59073209011218,13.034730233649114
55.59095727797343,13.034470248468619
55.59107314601876,13.034782877529885
55.59118109602202,13.034604780530977
55.59120473169537,13.034541669988657
55.59128949949007,13.034212101850255
55.59119503639573,13.033770020513693
55.59120549434164,13.033741575497839
55.59083687576416,13.033660214764177
55.59099194195882,13.033519528525533
55.59115199799821,13.033182632402367
55.5912676828646,13.033245825739044
55.591228902701666,13.033469885685719
55.591045789358944,13.033663229646688
55.59098357335694,13.033939001479297
55.59100874365026,13.033758847351127
55.59084985891393,13.033345172049685
55.590876407895145,13.033216388163533
55.5907439661082,13.03295999958225
55.59111123884834,13.032862176511076
55.59103097500941,13.032950226596647
55.591051729011156,13.032790453115515
55.59122667678682,13.032792816063369
55.590983153525016,13.032816788103911
55.59121316794697,13.032971893005469
55.591290392982664,13.033266772219688
55.591425524362116,13.033339419212533
55.591368199959845,13.033478012363323
55.591244346631264,13.034030992283588
55.59124650042393,13.034295389503813
55.5912179164172,13.034681012347999
55.5913902582489,13.035013182462349
55.591545834045924,13.035056369026433
55.5914658670156,13.03494425954742
55.5914307245035,13.034435972892558
55.59151697033211,13.034073838418317
55.59145381641807,13.034167927798972
55.59161983566319,13.033882194891818
55.59162577125112,13.033489123483529
55.59158444605588,13.033967320092811
55.591465156838304,13.033917609071025
55.591591004768496,13.033853666426362
55.59161522970148,13.03417985382126
55.59157155623095,13.03407552239618
55.59164162818945,13.033930335733139
55.59176210615172,13.033945735259422
55.59166823558494,13.033789657246073
55.591555473929105,13.033584225223548
55.59124008857764,13.033842155920187
55.59129842486242,13.033960251087576
55.59136069683538,13.03409431659412
55.59128766667365,13.034025572223321
55.59135709755089,13.03432022889381
55.59134687744747,13.034527257950709
55.59135539496263,13.034419107543245
55.591491440661116,13.034337374213168
55.59154331785381,13.034215730158186
55.591201806819306,13.034186903301192
55.59097867244364,13.033978502509365
55.591071108965274,13.034285033847452
55.59102370426586,13.034800377745846
55.59124219867053,13.034606453461862
55.5910906398083,13.034602816647332
55.59114122284319,13.034620283561608
55.59119728668938,13.034612373478668
55.59126934022266,13.034424044639326
55.59146651357804,13.034574968681184
55.59129356575806,13.034751742882833
55.591425108298836,13.034677214026074
55.591293227440595,13.034834826477681
55.5911671051515,13.034973657662304
55.59107029356338,13.034913304960954
55.59131560809239,13.034803415659987
55.591396933357956,13.034998573164977
55.59128483045544,13.03544946872689
55.59106399327805,13.035327609505108
55.59101770155616,13.035352361357855
55.59083504891412,13.035689065949953
55.59067520473634,13.035445983365433
55.59062413429985,13.035345233590334
55.59046173635906,13.035241026487475
55.59040256307846,13.034943246619994
55.590534149155204,13.03518128521553
55.59050820702571,13.035367221555036
55.590543924028175,13.035134800219021
55.5908811853736,13.035254798141521
55.59092582693503,13.03526141633768
55.59104402908089,13.035313218157812
55.59117657587416,13.03520706641249
55.59124711504693,13.035100283717203
55.59135420952067,13.03573265925602
55.59110199056707,13.035924765319184
55.591084258744125,13.03563413544527
55.59081036865816,13.035817285741379
55.590782909470114,13.035424587888397
55.590937765239126,13.035411542910955
55.59096534861147,13.034965264873653
55.5910099161438,13.035156954986476
55.59092059711203,13.03509267557787
